ID_Estudiante,Facultad,Carrera,Edad,Genero,Ciclo_Actual,Promedio_Ponderado,Creditos_Aprobados,Cursos_Desaprobados,Asistencia_Porcentaje,Ranking_Facultad,Modalidad_Ingreso,Ingreso_Familiar_Mensual,Distrito_Residencia,Tiempo_Transporte_Minutos,Tiene_Internet,Tiene_Computadora,Trabaja,Vive_Con_Padres,Nivel_Estres,Satisfaccion_Carrera,Participacion_Actividades,Horas_Estudio_Diarias,Uso_Biblioteca,Uso_Tutorias,Actividades_Extracurriculares,Probabilidad_Desercion
UNI001162,FIC,Ingeniería Civil,17,F,8,12.51,166,3,77.92,64,Ordinario,4653.39,Independencia,72.0,1,0,1,1,5,3,5,4.3,0,0,1,0.2
UNI001163,FIIS,Ingeniería Industrial,23,F,10,11.47,99,2,88.39,76,IEN,1963.36,Callao,59.0,1,1,1,1,1,3,3,2.7,0,1,2,0.1
UNI001164,FIM,Ingeniería Mecatrónica,21,M,10,12.86,203,6,100.0,16,Ordinario,3750.27,San Juan de Lurigancho,52.0,1,1,0,1,4,4,5,2.8,1,1,1,0.15
UNI001165,FIQT,Ingeniería Química,21,M,2,11.6,26,0,78.78,52,Dos Primeros,2892.7,Los Olivos,34.0,1,1,1,1,1,2,1,2.3,0,1,0,0.3
UNI001166,FAU,Artes,27,M,1,19.33,173,1,82.35,19,IEN,4142.54,Los Olivos,54.0,1,1,0,1,3,1,1,3.8,1,0,2,0.1
UNI001167,FC,Matemática,24,M,8,12.75,33,0,91.65,69,IEN,4625.65,San Juan de Lurigancho,52.0,1,1,0,1,2,4,5,5.1,1,0,3,0.0
UNI001168,FIP,Ingeniería de Petróleo,23,F,7,12.47,32,2,78.3,12,Dos Primeros,3196.12,Independencia,66.0,1,1,0,1,5,1,4,3.6,0,0,2,0.2
UNI001169,FIEE,Ingeniería Eléctrica,19,M,7,16.19,91,1,77.85,93,Ordinario,3620.81,Jesús María,63.0,1,1,0,1,3,1,2,4.3,0,1,0,0.3
UNI001170,FAU,Arquitectura,27,M,4,9.77,95,1,80.56,5,IEN,4216.06,Ate,76.0,1,1,0,0,4,4,1,5.0,1,0,2,0.25
UNI001171,FIP,Ingeniería de Petróleo,19,M,9,12.28,177,3,93.81,42,Dos Primeros,3998.24,Santa Anita,50.0,0,1,0,1,3,1,1,2.4,0,0,0,0.2
UNI001172,FIAU,Ingeniería de Recursos Naturales,24,M,6,10.6,147,2,67.32,17,Dos Primeros,4256.77,Cercado de Lima,23.0,1,1,1,1,1,4,0,5.8,1,0,2,0.2
UNI001173,FIEE,Ingeniería de Telecomunicaciones,16,M,2,13.77,167,1,76.53,72,Ordinario,2701.92,Jesús María,80.0,1,1,0,1,2,2,5,5.2,1,1,3,0.1
UNI001174,FIC,Ingeniería Civil,28,M,1,11.51,94,1,100.0,94,IEN,2483.12,Cercado de Lima,41.0,1,1,1,1,1,4,3,4.5,0,0,3,0.2
UNI001175,FIM,Ingeniería Mecánica,17,M,1,13.66,185,3,54.01,10,Dos Primeros,1863.83,San Miguel,38.0,1,1,0,1,2,2,5,4.9,1,0,1,0.2
UNI001176,FIEE,Ingeniería de Telecomunicaciones,17,M,9,13.52,158,1,83.73,84,Dos Primeros,2804.66,San Juan de Lurigancho,59.0,1,1,0,1,4,3,5,5.0,1,0,0,0.2
UNI001177,FIEECS,Ciencias Sociales,28,M,4,14.06,37,1,100.0,16,Ordinario,2915.83,Breña,66.0,1,1,0,0,3,4,3,4.3,0,0,1,0.1
UNI001178,FIP,Ingeniería de Petróleo,28,M,5,13.55,213,1,100.0,16,Ordinario,2856.4,San Martín de Porres,49.0,1,1,0,1,2,3,4,5.4,0,1,2,0.0
UNI001179,FIC,Ingeniería Civil,21,M,3,12.05,172,2,92.99,42,IEN,3492.23,Santa Anita,49.0,1,1,1,0,3,4,3,3.5,1,0,2,0.2
UNI001180,FIEECS,Ciencias Sociales,19,M,4,9.7,40,2,96.72,3,Ordinario,3518.26,Independencia,52.0,1,1,0,1,2,1,1,4.5,1,1,2,0.25
UNI001181,FIAU,Ingeniería Ambiental,28,M,8,14.52,136,1,75.51,23,Ordinario,2934.57,Jesús María,88.0,1,0,0,1,1,3,0,5.3,0,0,2,0.0
UNI001182,FIEECS,Estadística,26,M,4,15.32,136,2,76.34,86,Dos Primeros,3346.77,San Juan de Lurigancho,60.0,1,0,1,1,2,5,3,1.3,0,0,3,0.3
UNI001183,FC,Matemática,25,M,9,10.62,190,1,100.0,28,Ordinario,3826.74,Callao,41.0,1,1,0,0,2,5,2,4.4,0,0,2,0.1
UNI001184,FC,Física,28,M,9,13.97,78,1,82.36,45,Ordinario,2201.21,San Juan de Lurigancho,41.0,1,1,0,1,5,5,2,4.7,0,1,3,0.1
UNI001185,FIQT,Ingeniería Química,18,M,6,10.16,204,5,66.23,100,Ordinario,3933.22,Ate,55.0,1,1,0,1,4,3,2,2.3,0,1,1,0.5
UNI001186,FAU,Arquitectura,18,M,2,12.91,127,2,89.18,68,Ordinario,2388.63,San Martín de Porres,65.0,1,1,0,1,1,2,3,4.3,0,0,3,0.1
UNI001187,FAU,Urbanismo,18,M,10,13.32,21,3,83.09,24,Ordinario,4439.08,Rímac,70.0,1,1,0,1,1,4,0,3.2,1,0,3,0.0
UNI001188,FIC,Ingeniería Civil,21,F,7,11.65,15,0,85.81,19,Ordinario,3166.24,Rímac,62.0,1,1,0,1,3,1,3,4.4,1,1,0,0.2
UNI001189,FIAU,Ingeniería Ambiental,29,M,9,12.69,31,2,61.19,75,Ordinario,3064.1,La Victoria,43.0,1,0,0,1,2,1,1,3.9,1,1,2,0.2
UNI001190,FIIS,Ingeniería de Sistemas,23,F,6,14.2,193,2,58.52,40,Ordinario,1210.3,Ate,52.0,1,1,0,1,2,3,3,3.1,1,0,2,0.2
UNI001191,FC,Física,26,M,3,12.28,217,2,88.03,46,IEN,3657.89,Jesús María,75.0,1,1,1,1,2,5,5,5.1,0,1,2,0.1
UNI001192,FIC,Ingeniería Civil,22,M,7,11.15,141,3,81.97,40,Ordinario,3095.06,Callao,37.0,1,0,1,1,1,1,2,3.6,0,0,1,0.2
UNI001193,FIIS,Ingeniería de Sistemas,29,M,5,10.05,37,2,80.43,62,Ordinario,3174.15,Rímac,51.0,1,1,0,0,5,1,2,4.3,1,0,2,0.45
UNI001194,FAU,Arquitectura,19,M,1,11.72,97,0,88.9,18,Ordinario,2906.92,Ate,72.0,1,1,0,0,3,2,5,5.3,1,1,2,0.2
UNI001195,FIQT,Ingeniería Textil,26,M,3,10.15,135,1,77.21,12,Dos Primeros,3625.2,Cercado de Lima,78.0,1,1,0,1,2,1,0,3.1,1,0,2,0.25
UNI001196,FIEECS,Ciencias Sociales,27,M,5,11.75,20,2,82.35,14,IEN,3825.47,Los Olivos,56.0,1,1,0,1,5,1,4,4.0,0,1,0,0.3
UNI001197,FC,Física,19,M,7,11.57,55,1,80.51,82,Ordinario,3484.02,Los Olivos,52.0,0,0,0,1,4,4,2,3.5,1,1,3,0.1
UNI001198,FIC,Ingeniería Civil,26,M,3,14.11,45,2,93.85,61,Ordinario,4317.07,San Juan de Lurigancho,34.0,1,1,1,1,1,1,2,3.7,0,1,0,0.3
UNI001199,FIEE,Ingeniería de Telecomunicaciones,25,M,6,12.65,42,2,66.21,12,Ordinario,2280.7,Los Olivos,71.0,1,1,1,1,4,4,4,6.2,1,0,2,0.2
UNI001200,FIIS,Ingeniería Industrial,26,M,5,17.59,119,3,78.53,27,Dos Primeros,2407.15,Santa Anita,86.0,1,1,0,1,1,5,3,4.5,0,0,3,0.0
UNI001201,FIEECS,Ciencias Sociales,26,M,1,8.47,219,4,95.9,6,Ordinario,3406.7,Rímac,111.0,1,1,0,1,3,2,2,4.3,1,0,0,0.6
UNI001202,FC,Matemática,29,M,10,13.13,45,1,76.63,88,Ordinario,3661.78,Santa Anita,68.0,1,1,0,1,4,1,0,4.5,0,0,2,0.2
UNI001203,FAU,Urbanismo,26,F,6,11.6,47,2,86.2,33,Dos Primeros,3516.7,San Miguel,59.0,1,0,1,0,3,2,3,4.4,1,1,2,0.3
UNI001204,FIAU,Ingeniería Ambiental,17,F,8,10.59,197,2,100.0,80,IEN,1712.47,Rímac,42.0,1,1,1,0,3,2,3,2.2,1,0,0,0.4
UNI001205,FIIS,Ingeniería de Sistemas,29,F,1,12.44,83,2,86.58,50,Ordinario,1797.49,San Martín de Porres,22.0,1,1,0,0,3,2,2,6.3,1,1,3,0.2
UNI001206,FAU,Artes,16,M,2,12.29,30,5,100.0,12,Traslado Externo,2815.21,Independencia,64.0,1,1,0,1,4,3,3,2.5,1,0,3,0.15
UNI001207,FC,Matemática,24,F,4,14.66,160,3,99.0,95,Ordinario,1210.73,La Victoria,107.0,1,1,0,1,4,4,3,5.7,0,0,0,0.4
UNI001208,FIIS,Ingeniería Industrial,27,F,2,12.68,171,4,78.48,57,Dos Primeros,3260.9,Ate,85.0,1,1,0,1,4,2,0,4.6,1,0,2,0.25
UNI001209,FIEECS,Ingeniería Económica,27,M,9,11.11,70,2,72.36,53,Ordinario,2925.16,San Juan de Lurigancho,82.0,1,1,0,1,2,5,3,4.2,1,0,3,0.0
UNI001210,FC,Matemática,17,M,10,13.17,7,1,78.96,13,Ordinario,2085.54,Ate,65.0,1,1,0,1,3,1,5,3.7,0,0,0,0.2
UNI001211,FIP,Ingeniería Petroquímica,28,F,8,12.04,200,0,88.8,72,Ordinario,2448.26,Independencia,67.0,1,1,0,1,2,2,2,6.6,1,0,0,0.2
UNI001212,FIC,Ingeniería Civil,23,M,8,10.25,129,2,88.46,3,Ordinario,3109.73,Independencia,15.0,1,1,0,1,1,2,2,4.6,0,1,0,0.35
UNI001213,FIEECS,Ingeniería Económica,24,M,4,12.0,144,2,91.65,64,Ordinario,1506.48,Independencia,75.0,1,1,0,0,4,1,5,4.0,1,0,3,0.2
UNI001214,FIIS,Ingeniería de Sistemas,19,M,5,12.96,51,2,75.75,84,Ordinario,2396.6,Rímac,48.0,1,1,0,1,5,5,5,3.5,1,0,1,0.2
UNI001215,FIAU,Ingeniería Ambiental,23,M,4,12.64,44,1,77.22,58,Ordinario,2736.61,La Victoria,46.0,1,1,0,0,1,2,5,3.3,1,1,1,0.2
UNI001216,FAU,Artes,24,F,9,13.16,36,2,90.59,4,Ordinario,2700.2,San Martín de Porres,54.0,1,0,0,1,3,2,4,4.1,0,1,1,0.1
UNI001217,FIEE,Ingeniería de Telecomunicaciones,25,M,2,11.45,169,6,100.0,45,IEN,2728.94,Breña,53.0,1,1,1,1,3,5,1,3.1,1,0,1,0.25
UNI001218,FAU,Arquitectura,25,M,8,13.14,43,2,74.03,66,Ordinario,4359.05,Independencia,46.0,1,1,0,0,2,2,4,4.7,0,0,1,0.2
UNI001219,FIIS,Ingeniería de Sistemas,20,M,2,12.74,208,2,84.28,36,Ordinario,3948.55,Callao,60.0,1,1,0,0,4,5,0,3.4,1,0,2,0.1
UNI001220,FAU,Arquitectura,28,M,1,12.76,116,1,81.4,23,Ordinario,2356.86,San Juan de Lurigancho,49.0,1,1,0,1,4,2,0,5.0,1,0,0,0.2
UNI001221,FIC,Ingeniería Civil,29,M,10,12.56,37,2,86.45,19,Ordinario,1962.81,Rímac,62.0,1,1,0,1,1,1,2,5.0,1,0,1,0.1
UNI001222,FC,Matemática,22,M,3,16.85,98,1,73.03,40,Ordinario,2586.65,San Martín de Porres,30.0,1,1,0,1,1,5,1,3.9,1,0,3,0.0
UNI001223,FIEE,Ingeniería de Telecomunicaciones,25,F,9,14.72,123,3,85.88,72,Ordinario,4227.16,Independencia,56.0,1,1,0,1,1,1,4,4.6,1,1,0,0.2
UNI001224,FIM,Ingeniería Mecánica,19,M,3,13.09,5,3,97.21,16,Ordinario,930.0,San Miguel,38.0,1,0,1,1,5,1,1,4.6,1,0,3,0.4
UNI001225,FIIS,Ingeniería de Sistemas,16,M,9,10.9,67,5,68.76,58,Ordinario,3083.59,Breña,47.0,1,1,0,1,5,2,2,2.5,1,1,3,0.45
UNI001226,FIQT,Ingeniería Textil,18,M,7,11.92,178,6,94.96,18,Dos Primeros,2691.95,San Juan de Lurigancho,63.0,1,1,1,1,3,5,3,5.7,0,0,3,0.25
UNI001227,FIM,Ingeniería Mecatrónica,20,M,10,15.73,100,0,73.05,36,Ordinario,4198.37,Callao,28.0,1,1,0,1,3,3,2,3.7,0,1,2,0.0
UNI001228,FAU,Arquitectura,18,F,1,11.37,162,4,87.58,24,Ordinario,3981.15,Breña,44.0,1,1,0,1,3,1,2,4.7,1,1,3,0.25
UNI001229,FIIS,Ingeniería Industrial,27,F,10,12.17,185,2,89.89,1,Ordinario,1531.86,San Miguel,71.0,1,1,0,1,4,1,1,4.7,1,1,0,0.2
UNI001230,FIP,Ingeniería de Petróleo,28,F,5,12.06,184,1,88.75,1,Dos Primeros,4196.65,Breña,32.0,1,0,1,1,3,1,0,1.5,1,0,0,0.4
UNI001231,FIQT,Ingeniería Química,26,M,9,13.24,200,1,81.67,64,Ordinario,930.0,Callao,96.0,1,1,1,1,2,2,3,3.3,1,1,2,0.4
UNI001232,FIEE,Ingeniería Eléctrica,22,M,3,11.63,133,3,91.62,62,IEN,3612.28,Jesús María,84.0,1,1,1,1,1,2,3,4.8,1,0,2,0.2
UNI001233,FIAU,Ingeniería Ambiental,27,M,9,12.85,12,1,72.43,36,Ordinario,3702.05,Callao,50.0,1,0,0,1,4,1,0,4.1,1,0,0,0.2
UNI001234,FIP,Ingeniería Petroquímica,24,M,5,11.67,186,2,94.15,75,Ordinario,4685.17,Jesús María,44.0,1,1,0,1,5,2,1,4.7,0,1,0,0.3
UNI001235,FIM,Ingeniería Mecánica,27,F,9,15.13,213,0,80.35,18,Dos Primeros,3227.34,Callao,64.0,1,1,0,1,1,2,1,4.1,0,1,3,0.1
UNI001236,FC,Física,21,F,10,11.13,219,1,88.22,16,Dos Primeros,2335.57,La Victoria,31.0,1,1,0,0,3,2,0,5.2,0,0,3,0.2
UNI001237,FIC,Ingeniería Civil,28,F,6,14.46,29,2,81.49,17,Ordinario,1991.64,Breña,20.0,0,1,0,0,5,4,4,4.1,1,1,2,0.2
UNI001238,FIAU,Ingeniería Ambiental,25,F,9,11.33,99,0,100.0,24,Ordinario,4460.23,Breña,51.0,1,0,0,1,5,5,1,5.4,0,0,1,0.1
UNI001239,FIP,Ingeniería de Petróleo,16,F,7,10.79,1,0,89.39,98,Ordinario,4697.11,Santa Anita,57.0,1,1,0,0,5,2,0,3.0,1,0,3,0.4
UNI001240,FC,Física,22,M,7,11.1,57,3,91.53,68,IEN,2551.52,La Victoria,62.0,0,1,0,1,1,4,4,3.9,0,0,3,0.0
UNI001241,FC,Física,18,M,8,9.08,35,2,92.88,99,Ordinario,3022.19,Santa Anita,48.0,1,1,0,0,4,4,2,3.4,0,0,1,0.35
UNI001242,FIIS,Ingeniería de Sistemas,20,M,7,13.38,71,4,82.59,79,Ordinario,4363.31,Breña,85.0,1,1,1,1,1,2,3,4.4,1,0,3,0.35
UNI001243,FIP,Ingeniería de Petróleo,25,M,9,10.17,172,3,87.89,2,Ordinario,3769.07,Santa Anita,30.0,1,1,0,1,2,4,0,3.7,0,0,1,0.15
UNI001244,FIEE,Ingeniería Eléctrica,19,M,9,11.78,136,3,86.65,95,Ordinario,2813.22,San Martín de Porres,37.0,1,1,0,1,3,3,1,3.8,1,1,1,0.1
UNI001245,FAU,Urbanismo,25,M,6,14.02,125,4,91.45,73,Ordinario,2240.34,Cercado de Lima,70.0,1,1,0,1,4,4,3,3.3,1,1,0,0.25
UNI001246,FIQT,Ingeniería Textil,20,F,7,13.96,192,4,80.54,10,Ordinario,2158.71,San Juan de Lurigancho,37.0,1,1,0,0,4,5,4,3.5,1,0,1,0.25
UNI001247,FIQT,Ingeniería Textil,20,M,2,9.64,76,3,77.93,53,Ordinario,3953.35,Callao,36.0,1,1,0,1,3,4,3,4.0,1,0,1,0.15
UNI001248,FIM,Ingeniería Mecánica,21,F,9,13.12,49,1,96.82,89,Ordinario,2633.0,San Martín de Porres,62.0,1,1,1,1,2,2,5,2.0,1,0,2,0.3
UNI001249,FIM,Ingeniería Mecatrónica,29,F,1,14.78,206,0,92.87,51,Ordinario,2593.38,Los Olivos,39.0,0,1,0,1,5,1,0,1.7,0,1,2,0.3
UNI001250,FIQT,Ingeniería Química,25,M,1,11.23,31,4,76.61,69,Ordinario,3611.9,San Miguel,57.0,1,0,0,1,3,3,2,4.1,1,1,2,0.15
UNI001251,FIEE,Ingeniería de Telecomunicaciones,27,M,3,13.53,97,2,100.0,14,Ordinario,3080.6,Breña,46.0,1,1,0,0,5,4,4,1.2,0,0,3,0.3
UNI001252,FIC,Ingeniería Civil,25,M,6,10.21,42,2,79.29,66,Ordinario,3389.44,Jesús María,43.0,1,1,0,1,3,3,4,3.8,0,1,2,0.15
UNI001253,FIEECS,Ciencias Sociales,28,F,5,13.27,124,1,86.19,82,Ordinario,2675.97,La Victoria,18.0,1,1,0,0,1,5,4,3.6,0,1,0,0.3
UNI001254,FAU,Urbanismo,28,F,2,12.76,94,1,96.69,93,Ordinario,2634.39,Callao,63.0,1,1,0,1,2,4,3,4.5,1,0,0,0.2
UNI001255,FIC,Ingeniería Civil,26,F,9,13.82,77,4,96.59,53,Dos Primeros,2265.56,Independencia,35.0,1,1,0,1,2,4,2,3.3,1,0,0,0.25
UNI001256,FIIS,Ingeniería de Sistemas,21,M,10,13.7,53,1,77.95,84,Ordinario,3708.97,Jesús María,57.0,1,1,1,1,3,3,0,5.6,1,0,3,0.2
UNI001257,FIEECS,Estadística,23,M,4,9.79,46,0,90.17,64,Ordinario,3085.05,San Juan de Lurigancho,50.0,1,1,0,1,2,4,0,4.8,1,0,1,0.15
UNI001258,FIEECS,Ciencias Sociales,23,M,4,12.77,13,3,81.9,72,Ordinario,3293.16,Rímac,56.0,1,1,0,0,5,4,3,2.5,0,0,1,0.2
UNI001259,FIP,Ingeniería de Petróleo,26,F,5,15.41,175,0,89.2,49,Ordinario,1980.26,La Victoria,57.0,1,1,0,1,2,1,5,3.7,1,0,0,0.2
UNI001260,FIEE,Ingeniería Eléctrica,24,M,8,8.13,54,3,83.74,90,Ordinario,3695.71,Cercado de Lima,64.0,1,1,0,0,2,3,0,5.5,1,0,1,0.35
UNI001261,FIEE,Ingeniería de Telecomunicaciones,23,M,10,14.43,156,0,80.97,62,Ordinario,3312.08,Callao,45.0,1,1,0,1,2,2,0,3.3,0,0,1,0.1
UNI001262,FIEECS,Estadística,28,M,4,15.7,174,2,75.38,37,Ordinario,3730.3,Jesús María,85.0,1,1,1,1,4,2,2,3.9,0,0,1,0.2
UNI001263,FIP,Ingeniería Petroquímica,26,M,5,9.53,62,2,96.85,49,Ordinario,3345.14,Jesús María,23.0,1,1,1,0,3,5,3,5.4,1,1,3,0.35
UNI001264,FAU,Arquitectura,17,M,4,11.16,18,2,77.56,68,Ordinario,3286.02,La Victoria,55.0,0,1,0,1,1,1,3,3.5,1,1,1,0.1
UNI001265,FIEECS,Estadística,29,M,6,13.54,90,2,99.68,33,Dos Primeros,1179.85,San Juan de Lurigancho,77.0,1,1,0,1,1,3,4,5.1,1,1,1,0.1
UNI001266,FIAU,Ingeniería de Recursos Naturales,29,M,3,10.73,136,1,82.06,22,Dos Primeros,4137.75,San Miguel,70.0,1,1,1,1,4,3,0,3.1,1,1,3,0.1
UNI001267,FIM,Ingeniería Mecánica,27,M,8,15.23,100,3,89.85,70,IEN,1679.54,Cercado de Lima,41.0,1,1,1,1,4,1,1,1.1,0,0,2,0.3
UNI001268,FIM,Ingeniería Mecánica,25,F,6,14.62,36,1,100.0,33,Ordinario,4037.08,Rímac,44.0,0,1,0,1,1,1,5,5.2,0,0,0,0.2
UNI001269,FIC,Ingeniería Civil,27,F,10,9.73,106,1,80.69,28,Dos Primeros,2927.19,San Martín de Porres,40.0,1,1,0,1,5,5,2,4.4,1,0,3,0.25
UNI001270,FIIS,Ingeniería de Sistemas,26,M,5,11.01,91,2,89.72,88,Dos Primeros,1393.28,Los Olivos,72.0,1,1,1,1,1,2,2,4.5,0,0,3,0.4
UNI001271,FIM,Ingeniería Mecatrónica,16,F,2,14.04,51,1,89.94,4,IEN,2913.87,San Martín de Porres,45.0,1,1,0,1,1,3,5,2.9,0,0,0,0.1
UNI001272,FC,Física,25,M,10,13.96,184,3,78.33,66,Ordinario,1499.77,La Victoria,65.0,1,1,0,0,3,1,5,3.0,1,0,1,0.3
UNI001273,FIC,Ingeniería Civil,17,M,10,16.94,215,2,87.22,77,Dos Primeros,4107.98,Rímac,65.0,0,1,0,1,1,3,1,5.2,1,1,1,0.0
UNI001274,FIM,Ingeniería Mecánica,17,F,7,10.74,27,2,92.45,49,Ordinario,2484.26,San Miguel,107.0,1,1,1,0,1,2,4,4.2,1,0,3,0.4
UNI001275,FIIS,Ingeniería Industrial,27,F,2,15.42,35,2,100.0,11,Ordinario,1958.82,San Juan de Lurigancho,66.0,1,1,0,0,2,3,1,3.9,1,0,2,0.1
UNI001276,FIEE,Ingeniería de Telecomunicaciones,18,F,1,10.67,115,2,80.85,35,Ordinario,3660.85,Jesús María,44.0,1,0,0,0,4,3,5,4.2,1,1,0,0.2
UNI001277,FIEE,Ingeniería de Telecomunicaciones,25,M,7,13.5,63,1,88.46,39,Dos Primeros,2957.65,La Victoria,31.0,0,1,0,1,1,1,5,5.5,0,0,2,0.1
UNI001278,FAU,Urbanismo,22,M,5,14.28,17,1,83.73,10,Dos Primeros,3520.17,Independencia,54.0,1,1,1,0,1,1,1,4.7,1,0,3,0.3
UNI001279,FIEECS,Ingeniería Económica,17,F,1,6.51,88,4,86.93,74,Ordinario,2886.1,Cercado de Lima,58.0,1,1,0,1,5,1,4,3.5,1,0,2,0.5
UNI001280,FIAU,Ingeniería Ambiental,29,M,4,14.32,162,4,79.08,72,Ordinario,4156.65,Cercado de Lima,16.0,1,1,1,1,1,2,1,2.6,0,0,3,0.35
UNI001281,FIEE,Ingeniería Electrónica,16,M,4,15.27,195,4,83.31,69,Ordinario,2598.49,Rímac,46.0,1,1,1,1,3,4,4,4.6,1,0,0,0.35
UNI001282,FIP,Ingeniería Petroquímica,29,F,10,14.69,77,3,100.0,23,Ordinario,1424.11,Ate,66.0,1,1,0,1,5,2,5,3.1,1,0,2,0.3
UNI001283,FIM,Ingeniería Mecatrónica,21,F,7,16.61,166,1,86.27,34,Ordinario,1905.7,Ate,49.0,0,1,0,1,1,1,5,2.8,1,0,2,0.1
UNI001284,FIP,Ingeniería Petroquímica,24,F,9,14.43,89,2,85.76,32,Ordinario,3435.19,La Victoria,79.0,1,1,0,1,3,5,5,5.3,1,1,0,0.1
UNI001285,FIIS,Ingeniería de Sistemas,18,M,2,11.43,7,2,76.48,16,Dos Primeros,2342.2,La Victoria,29.0,1,1,1,1,4,3,0,4.9,1,1,0,0.2
UNI001286,FIEE,Ingeniería de Telecomunicaciones,21,F,1,14.98,215,2,95.91,68,Ordinario,4283.39,La Victoria,74.0,1,1,0,1,1,3,4,4.4,1,0,3,0.0
UNI001287,FIAU,Ingeniería Ambiental,18,M,2,11.31,207,3,93.47,54,Ordinario,1829.32,Jesús María,78.0,1,1,0,0,4,3,5,2.8,1,0,3,0.1
UNI001288,FIIS,Ingeniería Industrial,29,M,7,12.66,211,1,86.27,28,Dos Primeros,4018.22,La Victoria,79.0,1,1,0,1,1,3,3,5.8,1,1,3,0.0
UNI001289,FC,Física,28,M,10,14.16,14,3,100.0,60,IEN,2566.95,Breña,29.0,1,1,0,1,5,5,3,5.0,1,1,3,0.1
UNI001290,FC,Química,16,M,6,13.4,6,5,79.67,78,Dos Primeros,4307.53,Jesús María,66.0,1,0,0,1,5,1,1,3.7,1,0,3,0.35
UNI001291,FIP,Ingeniería Petroquímica,29,M,4,15.2,16,2,74.58,76,Ordinario,3505.63,Ate,47.0,1,1,0,1,3,4,3,3.5,1,0,0,0.1
UNI001292,FIEECS,Estadística,28,M,1,17.48,85,2,84.05,60,Dos Primeros,3192.5,San Juan de Lurigancho,32.0,1,1,0,1,2,3,4,4.1,1,0,2,0.0
UNI001293,FIC,Ingeniería Civil,27,M,1,10.23,213,3,76.53,85,Ordinario,3664.4,Cercado de Lima,52.0,1,1,1,1,3,4,0,3.5,0,0,1,0.35
UNI001294,FIEECS,Estadística,20,M,5,11.84,117,3,87.41,80,IEN,4226.65,San Miguel,42.0,1,0,0,1,1,2,4,6.2,1,0,1,0.1
UNI001295,FAU,Arquitectura,25,M,1,13.13,63,2,85.73,44,Dos Primeros,2949.2,Independencia,78.0,1,1,0,1,4,2,2,3.6,0,1,3,0.1
UNI001296,FIEECS,Estadística,29,M,7,11.57,11,3,96.53,2,Dos Primeros,1123.0,Breña,70.0,1,0,1,0,4,3,1,2.9,1,1,1,0.3
UNI001297,FAU,Arquitectura,28,M,1,12.35,209,2,80.44,23,Ordinario,4200.05,Ate,37.0,1,0,0,0,1,1,5,5.6,0,1,2,0.2
UNI001298,FAU,Arquitectura,26,F,1,14.05,55,3,88.32,93,Ordinario,2728.76,San Miguel,46.0,1,1,0,0,2,5,0,3.4,1,0,2,0.2
UNI001299,FIAU,Ingeniería de Recursos Naturales,19,F,2,13.79,173,2,86.85,46,Dos Primeros,5559.9,Rímac,52.0,1,1,1,1,2,3,1,4.8,1,0,3,0.1
UNI001300,FIEE,Ingeniería Electrónica,22,M,10,12.99,174,5,93.33,73,Dos Primeros,2397.31,San Miguel,59.0,1,1,1,1,2,2,2,4.7,1,0,1,0.35
UNI001301,FIAU,Ingeniería de Recursos Naturales,21,F,3,12.8,206,0,73.7,54,Ordinario,2619.2,La Victoria,80.0,1,1,0,1,1,2,3,3.9,1,0,0,0.2
UNI001302,FAU,Artes,25,M,1,12.05,100,0,76.02,71,IEN,3744.45,Santa Anita,74.0,1,1,1,1,5,4,2,3.0,1,0,0,0.3
UNI001303,FIIS,Ingeniería de Sistemas,22,M,9,15.31,15,5,79.21,93,Ordinario,3761.58,San Juan de Lurigancho,61.0,1,1,0,1,5,5,3,4.0,1,0,3,0.35
UNI001304,FC,Química,20,F,10,15.83,196,2,74.16,81,Ordinario,3422.62,Ate,55.0,1,1,0,1,1,3,1,2.8,0,0,2,0.1
UNI001305,FAU,Urbanismo,19,M,8,14.54,1,2,91.12,9,Ordinario,2440.07,Santa Anita,25.0,1,0,1,1,5,1,1,4.0,0,1,1,0.3
UNI001306,FIAU,Ingeniería Ambiental,22,F,5,10.2,127,3,91.22,70,Ordinario,1839.81,Rímac,86.0,1,1,0,1,2,4,5,4.8,1,0,2,0.15
UNI001307,FIIS,Ingeniería Industrial,22,M,2,11.98,91,4,95.92,44,Ordinario,2322.91,La Victoria,51.0,1,1,0,1,5,5,5,5.7,1,0,3,0.25
UNI001308,FIAU,Ingeniería Ambiental,21,F,5,12.9,104,0,83.54,84,Dos Primeros,1483.34,Breña,91.0,1,1,0,1,1,4,1,2.9,1,1,2,0.3
UNI001309,FIEECS,Ingeniería Económica,23,M,6,10.62,181,0,80.38,74,Ordinario,5063.45,Cercado de Lima,64.0,1,1,0,1,5,1,5,3.7,1,1,1,0.2
UNI001310,FIM,Ingeniería Mecánica,19,M,1,12.66,154,4,75.53,73,Ordinario,1975.38,Independencia,101.0,1,1,0,1,5,2,4,3.5,1,0,2,0.45
UNI001311,FIP,Ingeniería de Petróleo,25,M,4,12.54,30,1,98.04,12,Dos Primeros,2705.95,Los Olivos,72.0,1,1,0,1,5,3,0,4.3,1,0,3,0.1
UNI001312,FIC,Ingeniería Civil,20,F,9,14.67,168,0,82.78,97,Dos Primeros,3692.45,San Martín de Porres,31.0,1,1,0,1,5,3,4,2.5,0,1,0,0.3
